"rental_id","rental_date","customer_id","customer_name","city","country","film_id","film_title","category","length","store_id","staff_id","staff_name","payment_amount","payment_date","rental_duration"
11009,"2005-08-02 05:06:23",596,"Enrique Forsythe","Patras","Greece",563,"Massacre Usual","Games",165,1,1,"Mike Hillyer",4.99,"2007-03-02 03:34:49.996577",5
11852,"2005-08-17 13:38:27",596,"Enrique Forsythe","Patras","Greece",513,"Leathernecks Dwarfs","Travel",153,1,1,"Mike Hillyer",3.99,"2007-03-17 12:06:53.996577",6
11934,"2005-08-17 16:40:00",596,"Enrique Forsythe","Patras","Greece",273,"Effect Gladiator","Family",107,1,2,"Jon Stephens",0.99,"2007-03-17 15:08:26.996577",3
12560,"2005-08-18 14:54:19",596,"Enrique Forsythe","Patras","Greece",181,"Contact Anonymous","Travel",166,1,1,"Mike Hillyer",4.99,"2007-03-18 13:22:45.996577",8
12878,"2005-08-19 03:17:08",596,"Enrique Forsythe","Patras","Greece",263,"Durham Panky","Sports",154,1,1,"Mike Hillyer",4.99,"2007-03-19 01:45:34.996577",4
13648,"2005-08-20 07:48:10",596,"Enrique Forsythe","Patras","Greece",856,"Streetcar Intentions","Horror",73,1,2,"Jon Stephens",4.99,"2007-03-20 06:16:36.996577",2
14050,"2005-08-20 22:09:04",596,"Enrique Forsythe","Patras","Greece",378,"Greatest North","Music",93,1,2,"Jon Stephens",3.99,"2007-03-20 20:37:30.996577",5
14417,"2005-08-21 11:13:35",596,"Enrique Forsythe","Patras","Greece",383,"Groove Fiction","Sports",111,1,1,"Mike Hillyer",0.99,"2007-03-21 09:42:01.996577",4
15405,"2005-08-22 23:20:41",596,"Enrique Forsythe","Patras","Greece",718,"Rebel Airport","Music",73,1,1,"Mike Hillyer",0.99,"2007-03-22 21:49:07.996577",3
15899,"2005-08-23 17:16:28",596,"Enrique Forsythe","Patras","Greece",843,"Steel Santa","Classics",143,1,2,"Jon Stephens",6.99,"2007-03-23 15:44:54.996577",6
10986,"2005-08-02 04:35:24",597,"Freddie Duggan","Sullana","Peru",121,"Carol Texas","Animation",151,1,2,"Jon Stephens",5.99,"2007-03-02 03:03:50.996577",7
11147,"2005-08-02 09:45:54",597,"Freddie Duggan","Sullana","Peru",342,"Fugitive Maguire","Travel",83,1,1,"Mike Hillyer",4.99,"2007-03-02 08:14:20.996577",4
11223,"2005-08-02 12:34:27",597,"Freddie Duggan","Sullana","Peru",434,"Horror Reign","Travel",139,1,1,"Mike Hillyer",2.99,"2007-03-02 11:02:53.996577",5
11240,"2005-08-02 13:28:30",597,"Freddie Duggan","Sullana","Peru",468,"Invasion Cyclone","Children",97,1,1,"Mike Hillyer",2.99,"2007-03-02 11:56:56.996577",2
11880,"2005-08-17 14:28:28",597,"Freddie Duggan","Sullana","Peru",337,"Frida Slipper","Foreign",73,1,2,"Jon Stephens",5.99,"2007-03-17 12:56:54.996577",8
12081,"2005-08-17 22:10:46",597,"Freddie Duggan","Sullana","Peru",135,"Chance Resurrection","Sports",70,1,1,"Mike Hillyer",4.99,"2007-03-17 20:39:12.996577",5
12992,"2005-08-19 07:23:06",597,"Freddie Duggan","Sullana","Peru",663,"Patient Sister","Classics",99,1,2,"Jon Stephens",0.99,"2007-03-19 05:51:32.996577",3
13019,"2005-08-19 08:07:43",597,"Freddie Duggan","Sullana","Peru",620,"Nemo Campus","Sci-Fi",131,1,2,"Jon Stephens",2.99,"2007-03-19 06:36:09.996577",1
13152,"2005-08-19 13:09:32",597,"Freddie Duggan","Sullana","Peru",781,"Seven Swarm","Games",127,1,1,"Mike Hillyer",6.99,"2007-03-19 11:37:58.996577",6
15275,"2005-08-22 18:57:39",597,"Freddie Duggan","Sullana","Peru",333,"Freaky Pocus","Music",126,1,2,"Jon Stephens",2.99,"2007-03-22 17:26:05.996577",1
15469,"2005-08-23 01:29:59",597,"Freddie Duggan","Sullana","Peru",421,"Holiday Games","Foreign",78,1,1,"Mike Hillyer",4.99,"2007-03-22 23:58:25.996577",4
11350,"2005-08-02 17:22:59",598,"Wade Delvalle","Lausanne","Switzerland",280,"Empire Malkovich","Children",177,1,2,"Jon Stephens",0.99,"2007-03-02 15:51:25.996577",7
12601,"2005-08-18 16:47:52",598,"Wade Delvalle","Lausanne","Switzerland",681,"Pirates Roxanne","Sports",100,1,1,"Mike Hillyer",2.99,"2007-03-18 15:16:18.996577",5
14345,"2005-08-21 08:41:15",598,"Wade Delvalle","Lausanne","Switzerland",376,"Grapes Fury","Foreign",155,1,1,"Mike Hillyer",0.99,"2007-03-21 07:09:41.996577",3
15307,"2005-08-22 19:54:26",598,"Wade Delvalle","Lausanne","Switzerland",988,"Worker Tarzan","Travel",139,1,2,"Jon Stephens",2.99,"2007-03-22 18:22:52.996577",6
15443,"2005-08-23 00:44:15",598,"Wade Delvalle","Lausanne","Switzerland",162,"Clueless Bucket","Action",95,1,2,"Jon Stephens",7.99,"2007-03-22 23:12:41.996577",9
11522,"2005-08-17 00:05:05",599,"Austin Cintron","Tieli","China",443,"Hurricane Affair","Comedy",49,2,1,"Mike Hillyer",3.99,"2007-03-16 22:33:31.996577",7
14233,"2005-08-21 05:07:08",599,"Austin Cintron","Tieli","China",646,"Outbreak Divine","Games",169,2,1,"Mike Hillyer",1.99,"2007-03-21 03:35:34.996577",6
14599,"2005-08-21 17:43:42",599,"Austin Cintron","Tieli","China",1000,"Zorro Ark","Comedy",50,2,1,"Mike Hillyer",4.99,"2007-03-21 16:12:08.996577",1
14719,"2005-08-21 21:41:57",599,"Austin Cintron","Tieli","China",891,"Timberland Sky","Classics",69,2,1,"Mike Hillyer",1.99,"2007-03-21 20:10:23.996577",3
15590,"2005-08-23 06:09:44",599,"Austin Cintron","Tieli","China",881,"Temple Attraction","Horror",71,2,2,"Jon Stephens",8.99,"2007-03-23 04:38:10.996577",9
15719,"2005-08-23 11:08:46",599,"Austin Cintron","Tieli","China",869,"Suspects Quills","Action",47,2,1,"Mike Hillyer",2.99,"2007-03-23 09:37:12.996577",1
15725,"2005-08-23 11:25:00",599,"Austin Cintron","Tieli","China",83,"Blues Instinct","Family",50,2,1,"Mike Hillyer",2.99,"2007-03-23 09:53:26.996577",3
10375,"2005-08-01 06:26:22",202,"Carla Gutierrez","Bhusawal","India",189,"Creatures Shakespeare","Games",139,2,2,"Jon Stephens",2.99,"2007-03-01 04:54:48.996577",4
11210,"2005-08-02 12:15:54",202,"Carla Gutierrez","Bhusawal","India",92,"Bowfinger Gables","Horror",72,2,2,"Jon Stephens",4.99,"2007-03-02 10:44:20.996577",2
11924,"2005-08-17 16:22:05",202,"Carla Gutierrez","Bhusawal","India",373,"Graduate Lord","Children",156,2,1,"Mike Hillyer",4.99,"2007-03-17 14:50:31.996577",8
12801,"2005-08-19 00:27:19",202,"Carla Gutierrez","Bhusawal","India",214,"Daughter Madigan","Children",59,2,1,"Mike Hillyer",8.99,"2007-03-18 22:55:45.996577",7
13196,"2005-08-19 14:40:32",202,"Carla Gutierrez","Bhusawal","India",101,"Brotherhood Blanket","Documentary",73,2,2,"Jon Stephens",4.99,"2007-03-19 13:08:58.996577",7
13528,"2005-08-20 03:03:31",202,"Carla Gutierrez","Bhusawal","India",402,"Harper Dying","Animation",52,2,1,"Mike Hillyer",3.99,"2007-03-20 01:31:57.996577",6
14019,"2005-08-20 20:59:15",202,"Carla Gutierrez","Bhusawal","India",418,"Hobbit Alien","Drama",157,2,2,"Jon Stephens",3.99,"2007-03-20 19:27:41.996577",7
15095,"2005-08-22 11:41:35",202,"Carla Gutierrez","Bhusawal","India",109,"Butterfly Chocolat","New",89,2,2,"Jon Stephens",0.99,"2007-03-22 10:10:01.996577",3
15772,"2005-08-23 13:22:56",202,"Carla Gutierrez","Bhusawal","India",946,"Virtual Spoilers","Family",144,2,2,"Jon Stephens",4.99,"2007-03-23 11:51:22.996577",2
10700,"2005-08-01 18:26:31",203,"Tara Ryan","Gorontalo","Indonesia",926,"Untouchables Sunrise","Documentary",120,1,2,"Jon Stephens",3.99,"2007-03-01 16:54:57.996577",6
10805,"2005-08-01 22:23:37",203,"Tara Ryan","Gorontalo","Indonesia",121,"Carol Texas","Animation",151,1,2,"Jon Stephens",2.99,"2007-03-01 20:52:03.996577",3
11712,"2005-08-17 07:32:51",203,"Tara Ryan","Gorontalo","Indonesia",788,"Ship Wonderland","Documentary",104,1,2,"Jon Stephens",2.99,"2007-03-17 06:01:17.996577",4
12519,"2005-08-18 13:42:14",203,"Tara Ryan","Gorontalo","Indonesia",523,"Lights Deer","Classics",174,1,1,"Mike Hillyer",0.99,"2007-03-18 12:10:40.996577",6
13841,"2005-08-20 14:25:18",203,"Tara Ryan","Gorontalo","Indonesia",722,"Reef Salute","Horror",123,1,1,"Mike Hillyer",4.99,"2007-03-20 12:53:44.996577",9
14505,"2005-08-21 14:26:28",203,"Tara Ryan","Gorontalo","Indonesia",468,"Invasion Cyclone","Children",97,1,1,"Mike Hillyer",5.99,"2007-03-21 12:54:54.996577",8
15798,"2005-08-23 14:23:03",203,"Tara Ryan","Gorontalo","Indonesia",833,"Splendor Patton","Children",134,1,2,"Jon Stephens",2.99,"2007-03-23 12:51:29.996577",7
15991,"2005-08-23 20:27:34",203,"Tara Ryan","Gorontalo","Indonesia",450,"Idols Snatchers","Children",84,1,2,"Jon Stephens",2.99,"2007-03-23 18:56:00.996577",4
10399,"2005-08-01 07:13:39",204,"Rosemary Schmidt","Usak","Turkey",553,"Maker Gables","Children",136,1,1,"Mike Hillyer",5.99,"2007-03-01 05:42:05.996577",8
11261,"2005-08-02 13:54:26",204,"Rosemary Schmidt","Usak","Turkey",6,"Agent Truman","Foreign",169,1,2,"Jon Stephens",7.99,"2007-03-02 12:22:52.996577",8
11886,"2005-08-17 14:58:51",204,"Rosemary Schmidt","Usak","Turkey",132,"Chainsaw Uptown","Sci-Fi",114,1,2,"Jon Stephens",0.99,"2007-03-17 13:27:17.996577",2
12737,"2005-08-18 22:11:37",204,"Rosemary Schmidt","Usak","Turkey",161,"Clue Grail","Music",70,1,1,"Mike Hillyer",6.99,"2007-03-18 20:40:03.996577",7
13084,"2005-08-19 10:27:25",204,"Rosemary Schmidt","Usak","Turkey",830,"Spirit Flintstones","Horror",149,1,2,"Jon Stephens",0.99,"2007-03-19 08:55:51.996577",6
13416,"2005-08-19 22:48:48",204,"Rosemary Schmidt","Usak","Turkey",239,"Dogma Family","Animation",122,1,2,"Jon Stephens",4.99,"2007-03-19 21:17:14.996577",1
13899,"2005-08-20 16:05:11",204,"Rosemary Schmidt","Usak","Turkey",94,"Braveheart Human","Family",176,1,2,"Jon Stephens",2.99,"2007-03-20 14:33:37.996577",2
14163,"2005-08-21 02:56:52",204,"Rosemary Schmidt","Usak","Turkey",226,"Destiny Saturday","New",56,1,2,"Jon Stephens",4.99,"2007-03-21 01:25:18.996577",0
14871,"2005-08-22 03:23:24",204,"Rosemary Schmidt","Usak","Turkey",748,"Rugrats Shakespeare","Action",109,1,2,"Jon Stephens",0.99,"2007-03-22 01:51:50.996577",1
15364,"2005-08-22 21:41:41",204,"Rosemary Schmidt","Usak","Turkey",911,"Trip Newton","Action",64,1,1,"Mike Hillyer",4.99,"2007-03-22 20:10:07.996577",5
15415,"2005-08-22 23:48:56",204,"Rosemary Schmidt","Usak","Turkey",908,"Trap Guys","Foreign",110,1,1,"Mike Hillyer",11.99,"2007-03-22 22:17:22.996577",9
13935,"2005-08-20 17:20:49",205,"Eileen Carr","Ciudad del Este","Paraguay",967,"Weekend Personal","Sci-Fi",134,2,2,"Jon Stephens",2.99,"2007-03-20 15:49:15.996577",3
14338,"2005-08-21 08:36:03",205,"Eileen Carr","Ciudad del Este","Paraguay",388,"Gunfight Moon","Comedy",70,2,2,"Jon Stephens",0.99,"2007-03-21 07:04:29.996577",3
14391,"2005-08-21 10:16:27",205,"Eileen Carr","Ciudad del Este","Paraguay",685,"Platoon Instinct","New",132,2,2,"Jon Stephens",4.99,"2007-03-21 08:44:53.996577",1
14442,"2005-08-21 12:00:21",205,"Eileen Carr","Ciudad del Este","Paraguay",24,"Analyze Hoosiers","Horror",181,2,2,"Jon Stephens",2.99,"2007-03-21 10:28:47.996577",2
14490,"2005-08-21 13:54:15",205,"Eileen Carr","Ciudad del Este","Paraguay",384,"Grosse Wonderful","Music",49,2,2,"Jon Stephens",6.99,"2007-03-21 12:22:41.996577",7
15418,"2005-08-22 23:54:14",205,"Eileen Carr","Ciudad del Este","Paraguay",176,"Congeniality Quest","Sports",87,2,2,"Jon Stephens",0.99,"2007-03-22 22:22:40.996577",5
10930,"2005-08-02 02:38:07",206,"Terri Vasquez","Blumenau","Brazil",441,"Hunter Alter","Documentary",125,1,2,"Jon Stephens",3.99,"2007-03-02 01:06:33.996577",6
11022,"2005-08-02 05:35:03",206,"Terri Vasquez","Blumenau","Brazil",181,"Contact Anonymous","Travel",166,1,2,"Jon Stephens",2.99,"2007-03-02 04:03:29.996577",7
11634,"2005-08-17 04:31:49",206,"Terri Vasquez","Blumenau","Brazil",564,"Massage Image","Animation",161,1,1,"Mike Hillyer",2.99,"2007-03-17 03:00:15.996577",3
13128,"2005-08-19 12:04:16",206,"Terri Vasquez","Blumenau","Brazil",109,"Butterfly Chocolat","New",89,1,2,"Jon Stephens",4.99,"2007-03-19 10:32:42.996577",7
13232,"2005-08-19 16:13:32",206,"Terri Vasquez","Blumenau","Brazil",516,"Legend Jedi","Music",59,1,2,"Jon Stephens",2.99,"2007-03-19 14:41:58.996577",8
13263,"2005-08-19 17:26:55",206,"Terri Vasquez","Blumenau","Brazil",48,"Backlash Undefeated","Children",118,1,2,"Jon Stephens",10.99,"2007-03-19 15:55:21.996577",9
13550,"2005-08-20 03:58:51",206,"Terri Vasquez","Blumenau","Brazil",46,"Autumn Crow","Games",108,1,2,"Jon Stephens",9.99,"2007-03-20 02:27:17.996577",7
13696,"2005-08-20 09:16:15",206,"Terri Vasquez","Blumenau","Brazil",283,"Ending Crowds","New",85,1,1,"Mike Hillyer",0.99,"2007-03-20 07:44:41.996577",0
14695,"2005-08-21 20:46:47",206,"Terri Vasquez","Blumenau","Brazil",91,"Bound Cheaper","Classics",98,1,2,"Jon Stephens",0.99,"2007-03-21 19:15:13.996577",1
15686,"2005-08-23 09:42:21",206,"Terri Vasquez","Blumenau","Brazil",444,"Hustler Party","Comedy",83,1,1,"Mike Hillyer",7.99,"2007-03-23 08:10:47.996577",6
15709,"2005-08-23 10:36:00",206,"Terri Vasquez","Blumenau","Brazil",77,"Birds Perdition","New",61,1,2,"Jon Stephens",4.99,"2007-03-23 09:04:26.996577",4
10234,"2005-08-01 01:56:20",207,"Gertrude Castillo","Nuuk","Greenland",358,"Gilmore Boiled","Classics",163,1,2,"Jon Stephens",3.99,"2007-03-01 00:24:46.996577",7
10300,"2005-08-01 04:08:11",207,"Gertrude Castillo","Nuuk","Greenland",945,"Virginian Pluto","Documentary",164,1,1,"Mike Hillyer",0.99,"2007-03-01 02:36:37.996577",2
11112,"2005-08-02 08:25:14",207,"Gertrude Castillo","Nuuk","Greenland",116,"Candidate Perdition","Classics",70,1,1,"Mike Hillyer",2.99,"2007-03-02 06:53:40.996577",1
11260,"2005-08-02 13:52:19",207,"Gertrude Castillo","Nuuk","Greenland",875,"Talented Homicide","Sports",173,1,2,"Jon Stephens",0.99,"2007-03-02 12:20:45.996577",3
11286,"2005-08-02 14:44:22",207,"Gertrude Castillo","Nuuk","Greenland",292,"Excitement Eve","Action",51,1,2,"Jon Stephens",5.99,"2007-03-02 13:12:48.996577",7
11724,"2005-08-17 08:04:44",207,"Gertrude Castillo","Nuuk","Greenland",979,"Witches Panic","Drama",100,1,2,"Jon Stephens",6.99,"2007-03-17 06:33:10.996577",7
12108,"2005-08-17 22:56:39",207,"Gertrude Castillo","Nuuk","Greenland",366,"Goldfinger Sensibility","Drama",93,1,1,"Mike Hillyer",6.99,"2007-03-17 21:25:05.996577",8
13655,"2005-08-20 07:59:13",207,"Gertrude Castillo","Nuuk","Greenland",936,"Vanishing Rocky","Music",123,1,1,"Mike Hillyer",2.99,"2007-03-20 06:27:39.996577",2
13809,"2005-08-20 12:56:03",207,"Gertrude Castillo","Nuuk","Greenland",350,"Garden Island","Sci-Fi",80,1,1,"Mike Hillyer",8.99,"2007-03-20 11:24:29.996577",6
13912,"2005-08-20 16:32:10",207,"Gertrude Castillo","Nuuk","Greenland",215,"Dawn Pond","Games",57,1,2,"Jon Stephens",9.99,"2007-03-20 15:00:36.996577",9
13954,"2005-08-20 18:02:41",207,"Gertrude Castillo","Nuuk","Greenland",835,"Spy Mile","Games",112,1,2,"Jon Stephens",3.99,"2007-03-20 16:31:07.996577",7
15625,"2005-08-23 07:25:29",207,"Gertrude Castillo","Nuuk","Greenland",913,"Troopers Metal","New",115,1,2,"Jon Stephens",1.99,"2007-03-23 05:53:55.996577",4
10437,"2005-08-01 08:51:04",1,"Mary Smith","Sasebo","Japan",3,"Adaptation Holes","Documentary",50,1,1,"Mike Hillyer",4.99,"2007-03-01 07:19:30.996577",9
11299,"2005-08-02 15:36:52",1,"Mary Smith","Sasebo","Japan",709,"Racer Egg","Drama",147,1,2,"Jon Stephens",3.99,"2007-03-02 14:05:18.996577",8
11367,"2005-08-02 18:01:38",1,"Mary Smith","Sasebo","Japan",315,"Finding Anaconda","Family",156,1,1,"Mike Hillyer",0.99,"2007-03-02 16:30:04.996577",1
11824,"2005-08-17 12:37:54",1,"Mary Smith","Sasebo","Japan",579,"Minds Truman","Action",149,1,2,"Jon Stephens",4.99,"2007-03-17 11:06:20.996577",1
12250,"2005-08-18 03:57:29",1,"Mary Smith","Sasebo","Japan",204,"Dalmations Sweden","Drama",106,1,1,"Mike Hillyer",0.99,"2007-03-18 02:25:55.996577",4
13068,"2005-08-19 09:55:16",1,"Mary Smith","Sasebo","Japan",663,"Patient Sister","Classics",99,1,2,"Jon Stephens",0.99,"2007-03-19 08:23:42.996577",1
13176,"2005-08-19 13:56:54",1,"Mary Smith","Sasebo","Japan",490,"Jumanji Blade","New",121,1,2,"Jon Stephens",2.99,"2007-03-19 12:25:20.996577",3
14762,"2005-08-21 23:33:57",1,"Mary Smith","Sasebo","Japan",924,"Unforgiven Zoolander","Sci-Fi",129,1,1,"Mike Hillyer",0.99,"2007-03-21 22:02:23.996577",1
14825,"2005-08-22 01:27:57",1,"Mary Smith","Sasebo","Japan",317,"Fireball Philadelphia","Comedy",148,1,2,"Jon Stephens",1.99,"2007-03-21 23:56:23.996577",5
15298,"2005-08-22 19:41:37",1,"Mary Smith","Sasebo","Japan",317,"Fireball Philadelphia","Comedy",148,1,1,"Mike Hillyer",2.99,"2007-03-22 18:10:03.996577",6
15315,"2005-08-22 20:03:46",1,"Mary Smith","Sasebo","Japan",70,"Bikini Borrowers","Animation",142,1,2,"Jon Stephens",5.99,"2007-03-22 18:32:12.996577",7
10466,"2005-08-01 09:45:26",2,"Patricia Johnson","San Bernardino","United States",27,"Anonymous Human","Sports",179,1,1,"Mike Hillyer",0.99,"2007-03-01 08:13:52.996577",4
10918,"2005-08-02 02:10:56",2,"Patricia Johnson","San Bernardino","United States",748,"Rugrats Shakespeare","Action",109,1,1,"Mike Hillyer",0.99,"2007-03-02 00:39:22.996577",0
11087,"2005-08-02 07:41:41",2,"Patricia Johnson","San Bernardino","United States",142,"Chicken Hellfighters","Documentary",122,1,2,"Jon Stephens",5.99,"2007-03-02 06:10:07.996577",8
11177,"2005-08-02 10:43:48",2,"Patricia Johnson","San Bernardino","United States",254,"Driver Annie","Sports",159,1,2,"Jon Stephens",6.99,"2007-03-02 09:12:14.996577",8
11256,"2005-08-02 13:44:53",2,"Patricia Johnson","San Bernardino","United States",447,"Ice Crossing","Games",131,1,1,"Mike Hillyer",2.99,"2007-03-02 12:13:19.996577",2
11614,"2005-08-17 03:52:18",2,"Patricia Johnson","San Bernardino","United States",175,"Confused Candles","Family",122,1,1,"Mike Hillyer",2.99,"2007-03-17 02:20:44.996577",3
12963,"2005-08-19 06:26:04",2,"Patricia Johnson","San Bernardino","United States",331,"Forward Temple","Games",90,1,2,"Jon Stephens",2.99,"2007-03-19 04:54:30.996577",4
14475,"2005-08-21 13:24:32",2,"Patricia Johnson","San Bernardino","United States",694,"Prejudice Oleander","Classics",98,1,2,"Jon Stephens",4.99,"2007-03-21 11:52:58.996577",5
14743,"2005-08-21 22:41:56",2,"Patricia Johnson","San Bernardino","United States",999,"Zoolander Fiction","Children",101,1,1,"Mike Hillyer",5.99,"2007-03-21 21:10:22.996577",7
15145,"2005-08-22 13:53:04",2,"Patricia Johnson","San Bernardino","United States",471,"Island Exorcist","Classics",84,1,1,"Mike Hillyer",4.99,"2007-03-22 12:21:30.996577",9
15907,"2005-08-23 17:39:35",2,"Patricia Johnson","San Bernardino","United States",637,"Open African","Sci-Fi",131,1,1,"Mike Hillyer",4.99,"2007-03-23 16:08:01.996577",2
10597,"2005-08-01 14:19:48",3,"Linda Williams","Athenai","Greece",725,"Requiem Tycoon","Classics",167,1,1,"Mike Hillyer",5.99,"2007-03-01 12:48:14.996577",7
12556,"2005-08-18 14:49:55",3,"Linda Williams","Athenai","Greece",433,"Horn Working","Animation",95,1,2,"Jon Stephens",4.99,"2007-03-18 13:18:21.996577",6
13403,"2005-08-19 22:18:07",3,"Linda Williams","Athenai","Greece",711,"Raging Airplane","Sci-Fi",154,1,1,"Mike Hillyer",8.99,"2007-03-19 20:46:33.996577",7
13610,"2005-08-20 06:14:12",3,"Linda Williams","Athenai","Greece",555,"Mallrats United","Comedy",133,1,2,"Jon Stephens",2.99,"2007-03-20 04:42:38.996577",5
14699,"2005-08-21 20:50:48",3,"Linda Williams","Athenai","Greece",312,"Fiddler Lost","Sci-Fi",75,1,2,"Jon Stephens",8.99,"2007-03-21 19:19:14.996577",7
15038,"2005-08-22 09:37:27",3,"Linda Williams","Athenai","Greece",367,"Goldmine Tycoon","Sci-Fi",153,1,1,"Mike Hillyer",0.99,"2007-03-22 08:05:53.996577",1
15619,"2005-08-23 07:10:14",3,"Linda Williams","Athenai","Greece",540,"Lucky Flying","Music",97,1,2,"Jon Stephens",2.99,"2007-03-23 05:38:40.996577",3
11069,"2005-08-02 07:09:34",4,"Barbara Jones","Myingyan","Myanmar",11,"Alamo Videotape","Foreign",126,2,1,"Mike Hillyer",0.99,"2007-03-02 05:38:00.996577",6
11110,"2005-08-02 08:20:31",4,"Barbara Jones","Myingyan","Myanmar",939,"Vertigo Northwest","Comedy",90,2,2,"Jon Stephens",2.99,"2007-03-02 06:48:57.996577",1
11529,"2005-08-17 00:28:01",4,"Barbara Jones","Myingyan","Myanmar",676,"Philadelphia Wife","Sports",137,2,2,"Jon Stephens",4.99,"2007-03-16 22:56:27.996577",2
12151,"2005-08-18 00:14:03",4,"Barbara Jones","Myingyan","Myanmar",431,"Hoosiers Birdcage","Foreign",176,2,2,"Jon Stephens",2.99,"2007-03-17 22:42:29.996577",0
12294,"2005-08-18 05:14:44",4,"Barbara Jones","Myingyan","Myanmar",543,"Madigan Dorado","Travel",116,2,2,"Jon Stephens",8.99,"2007-03-18 03:43:10.996577",8
12856,"2005-08-19 02:19:13",4,"Barbara Jones","Myingyan","Myanmar",26,"Annie Identity","Sci-Fi",86,2,2,"Jon Stephens",1.99,"2007-03-19 00:47:39.996577",4
13704,"2005-08-20 09:32:04",4,"Barbara Jones","Myingyan","Myanmar",740,"Rollercoaster Bringing","Horror",153,2,2,"Jon Stephens",2.99,"2007-03-20 08:00:30.996577",3
13807,"2005-08-20 12:55:40",4,"Barbara Jones","Myingyan","Myanmar",837,"Stage World","Comedy",85,2,2,"Jon Stephens",6.99,"2007-03-20 11:24:06.996577",7
14225,"2005-08-21 04:53:37",4,"Barbara Jones","Myingyan","Myanmar",219,"Deep Crusade","Documentary",51,2,2,"Jon Stephens",4.99,"2007-03-21 03:22:03.996577",4
15147,"2005-08-22 13:58:23",4,"Barbara Jones","Myingyan","Myanmar",559,"Married Go","Sci-Fi",114,2,2,"Jon Stephens",2.99,"2007-03-22 12:26:49.996577",6
15635,"2005-08-23 07:43:00",4,"Barbara Jones","Myingyan","Myanmar",728,"Reunion Witches","Drama",63,2,1,"Mike Hillyer",1.99,"2007-03-23 06:11:26.996577",4
10609,"2005-08-01 14:48:45",5,"Elizabeth Brown","Nantou","Taiwan",568,"Memento Zoolander","Comedy",77,1,2,"Jon Stephens",4.99,"2007-03-01 13:17:11.996577",2
10625,"2005-08-01 15:27:10",5,"Elizabeth Brown","Nantou","Taiwan",663,"Patient Sister","Classics",99,1,1,"Mike Hillyer",0.99,"2007-03-01 13:55:36.996577",0
11001,"2005-08-02 04:56:45",5,"Elizabeth Brown","Nantou","Taiwan",810,"Slums Duck","Family",147,1,1,"Mike Hillyer",4.99,"2007-03-02 03:25:11.996577",9
11179,"2005-08-02 10:50:06",5,"Elizabeth Brown","Nantou","Taiwan",956,"Wanda Chamber","Games",107,1,1,"Mike Hillyer",4.99,"2007-03-02 09:18:32.996577",1
11930,"2005-08-17 16:28:53",5,"Elizabeth Brown","Nantou","Taiwan",286,"Enough Raging","Travel",158,1,1,"Mike Hillyer",3.99,"2007-03-17 14:57:19.996577",7
12145,"2005-08-18 00:10:04",5,"Elizabeth Brown","Nantou","Taiwan",763,"Satisfaction Confidential","Sports",75,1,1,"Mike Hillyer",9.99,"2007-03-17 22:38:30.996577",8
12797,"2005-08-19 00:24:08",5,"Elizabeth Brown","Nantou","Taiwan",349,"Gangs Pride","Animation",185,1,2,"Jon Stephens",2.99,"2007-03-18 22:52:34.996577",2
13063,"2005-08-19 09:45:41",5,"Elizabeth Brown","Nantou","Taiwan",266,"Dynamite Tarzan","Classics",141,1,2,"Jon Stephens",1.99,"2007-03-19 08:14:07.996577",4
13877,"2005-08-20 15:16:18",5,"Elizabeth Brown","Nantou","Taiwan",743,"Room Roman","Animation",60,1,1,"Mike Hillyer",0.99,"2007-03-20 13:44:44.996577",2
14053,"2005-08-20 22:13:59",5,"Elizabeth Brown","Nantou","Taiwan",470,"Ishtar Rocketeer","Animation",79,1,2,"Jon Stephens",6.99,"2007-03-20 20:42:25.996577",5
14430,"2005-08-21 11:31:11",5,"Elizabeth Brown","Nantou","Taiwan",575,"Midsummer Groundhog","Documentary",48,1,1,"Mike Hillyer",6.99,"2007-03-21 09:59:37.996577",4
14494,"2005-08-21 14:02:50",5,"Elizabeth Brown","Nantou","Taiwan",37,"Arizona Bang","Classics",121,1,2,"Jon Stephens",2.99,"2007-03-21 12:31:16.996577",1
15232,"2005-08-22 17:37:02",5,"Elizabeth Brown","Nantou","Taiwan",12,"Alaska Phantom","Music",136,1,1,"Mike Hillyer",0.99,"2007-03-22 16:05:28.996577",3
10271,"2005-08-01 03:13:39",6,"Jennifer Davis","Laredo","United States",807,"Sleuth Orient","Games",87,2,1,"Mike Hillyer",2.99,"2007-03-01 01:42:05.996577",6
11023,"2005-08-02 05:36:38",6,"Jennifer Davis","Laredo","United States",790,"Shootist Superfly","Drama",67,2,1,"Mike Hillyer",2.99,"2007-03-02 04:05:04.996577",8
11398,"2005-08-02 18:55:15",6,"Jennifer Davis","Laredo","United States",862,"Summer Scarface","Classics",53,2,2,"Jon Stephens",3.99,"2007-03-02 17:23:41.996577",8
11591,"2005-08-17 02:29:41",6,"Jennifer Davis","Laredo","United States",365,"Gold River","Comedy",154,2,1,"Mike Hillyer",6.99,"2007-03-17 00:58:07.996577",6
11727,"2005-08-17 08:12:20",6,"Jennifer Davis","Laredo","United States",19,"Amadeus Holy","Action",113,2,1,"Mike Hillyer",0.99,"2007-03-17 06:40:46.996577",2
11853,"2005-08-17 13:39:32",6,"Jennifer Davis","Laredo","United States",849,"Storm Happiness","Animation",57,2,2,"Jon Stephens",0.99,"2007-03-17 12:07:58.996577",6
